"","avg","prob_0","prob_1","prob_2","prob_3","prob_4","prob_5","prob_6","prob_7","prob_8","prob_9","prob_10","prob_11","prob_12","prob_13","prob_14","prob_15","prob_16","prob_17","prob_18","prob_19","prob_20","prob_21","prob_22","prob_23","prob_24","prob_25","prob_26","prob_27","prob_28","prob_29","prob_30","prob_31","prob_32","prob_33","prob_34","prob_35","prob_36","prob_37","prob_38","prob_39","prob_40","prob_41","prob_42","prob_43","prob_44","prob_45","prob_46","prob_47","prob_48","prob_49","prob_50"
"29",3.2,0.11255,0.16145,0.169425,0.155375,0.131925,0.10185,0.0712,0.046275,0.02535,0.01405,0.006125,0.002725,0.001025,0.000425,0.000175,5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",3.3,0.104725,0.158725,0.16595,0.153675,0.1331,0.106425,0.073075,0.048075,0.02845,0.01465,0.007625,0.00325,0.00135,0.000725,0.00015,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",3.4,0.097375,0.145775,0.16285,0.157875,0.140925,0.1119,0.078025,0.0504,0.02875,0.01485,0.006775,0.002875,0.001275,0.000275,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",3.5,0.0905,0.1466,0.158175,0.156325,0.138075,0.113025,0.0808,0.053075,0.032225,0.01745,0.008425,0.003325,0.00125,0.000475,0.000225,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",3.6,0.084075,0.12995,0.155825,0.15635,0.143375,0.117425,0.08635,0.058175,0.03495,0.0181,0.008975,0.004,0.001675,0.000525,0.000175,5e-05,0,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",3.7,0.07805,0.134,0.148675,0.15415,0.1405,0.1181,0.0902,0.0601,0.03775,0.02055,0.01035,0.005,0.0017,0.000475,0.00035,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",3.8,0.072425,0.1221,0.147075,0.1518,0.14525,0.1215,0.0942,0.063825,0.040275,0.02165,0.011975,0.00485,0.00215,5e-04,3e-04,7.5e-05,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",3.9,0.0672,0.12065,0.145,0.15045,0.14325,0.123525,0.09145,0.0674,0.0431,0.0241,0.013925,0.0058,0.00285,0.00095,0.000175,1e-04,5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",4,0.0623,0.116875,0.138975,0.1505,0.1416,0.124475,0.09925,0.06965,0.04445,0.026675,0.014625,0.00635,0.0028,0.000975,0.000275,1e-04,1e-04,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",4.1,0.05775,0.111275,0.13435,0.1428,0.14645,0.126625,0.104,0.0721,0.048525,0.02875,0.014775,0.0072,0.003475,0.001375,4e-04,1e-04,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",4.2,0.0535,0.1065,0.127525,0.1426,0.14265,0.1307,0.101775,0.077575,0.0526,0.0311,0.01765,0.0083,0.00455,0.001875,7e-04,0.000275,5e-05,5e-05,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",4.3,0.04955,0.10265,0.12435,0.140475,0.1442,0.129225,0.1072,0.080475,0.055275,0.031675,0.019075,0.009,0.00425,0.00175,0.000575,0.000175,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",4.4,0.045875,0.09665,0.12295,0.13955,0.1417,0.132275,0.11075,0.08265,0.055675,0.034225,0.020425,0.010375,0.004375,0.001475,7e-04,0.000225,1e-04,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",4.5,0.042475,0.0912,0.118725,0.1378,0.14335,0.133375,0.11315,0.08395,0.061275,0.037175,0.019675,0.009875,0.004575,0.002275,0.000675,0.00035,5e-05,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",4.6,0.0393,0.085075,0.111225,0.1337,0.14635,0.13095,0.11685,0.089125,0.0638,0.0386,0.02435,0.011675,0.0057,0.0022,0.000775,0.000225,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",4.7,0.036375,0.08195,0.107175,0.128175,0.13885,0.13745,0.11795,0.097525,0.066725,0.03955,0.025,0.0126,0.00645,0.00275,9e-04,0.000375,0.00015,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",4.8,0.03365,0.08115,0.1078,0.130725,0.13845,0.13665,0.11585,0.09245,0.06745,0.044975,0.025825,0.013825,0.0064,0.0027,0.001275,0.000525,0.000225,5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",4.9,0.0311,0.080125,0.1042,0.12415,0.136175,0.13305,0.1218,0.09525,0.06935,0.048075,0.028125,0.01625,0.00755,0.0033,0.000975,0.00035,0.00015,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",5,0.028775,0.07165,0.095875,0.11955,0.137675,0.135025,0.122875,0.1006,0.07465,0.0517,0.0306,0.0169,0.00825,0.0037,0.00135,5e-04,0.000225,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",5.1,0.0266,0.0692,0.09565,0.118225,0.1362,0.131375,0.12485,0.102075,0.076625,0.05155,0.034325,0.018025,0.008725,0.003975,0.00165,6e-04,0.000225,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",5.2,0.024575,0.065525,0.091275,0.11555,0.129925,0.132775,0.126125,0.106325,0.080175,0.055825,0.03425,0.0194,0.01065,0.00465,0.0019,0.000775,0.000225,5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",5.3,0.022725,0.060475,0.088025,0.109125,0.129475,0.137175,0.130625,0.109025,0.08235,0.0557,0.036175,0.0216,0.00995,0.0048,0.00165,0.000775,0.000225,7.5e-05,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",5.4,0.021,0.059225,0.08265,0.1098,0.1248,0.1342,0.125225,0.11025,0.08595,0.063375,0.0404,0.02215,0.011575,0.005625,0.00275,0.000725,2e-04,7.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",5.5,0.0194,0.0566,0.08145,0.10445,0.12645,0.1315,0.12835,0.1137,0.088075,0.065175,0.04065,0.0229,0.011675,0.0057,0.0025,9e-04,0.00035,0.000125,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",5.6,0.017925,0.055975,0.0816,0.10005,0.119225,0.13085,0.126025,0.114775,0.09005,0.06455,0.044875,0.0274,0.014275,0.006925,0.003475,0.001275,5e-04,0.000175,5e-05,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",5.7,0.01655,0.050175,0.0736,0.1016,0.119575,0.13255,0.131375,0.11695,0.093525,0.06725,0.043775,0.026775,0.01385,0.0069,0.0031,0.00145,7e-04,0.00025,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",5.8,0.015275,0.045175,0.0725,0.095,0.116275,0.128575,0.13195,0.120625,0.095025,0.071825,0.047275,0.028725,0.016975,0.008525,0.003775,0.0014,0.000725,3e-04,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",5.9,0.0141,0.0437,0.06595,0.094675,0.11625,0.12915,0.131925,0.1188,0.100325,0.073175,0.0499,0.031,0.0172,0.00815,0.0037,0.0013,0.000475,2e-04,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",6,0.013025,0.0443,0.0641,0.088975,0.110975,0.124675,0.130025,0.1217,0.10355,0.077175,0.0538,0.0319,0.018325,0.0102,0.0042,0.00195,0.00065,0.00035,7.5e-05,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",6.1,0.012025,0.040225,0.059975,0.085325,0.1134,0.12445,0.130525,0.1237,0.10435,0.079125,0.05575,0.034425,0.0187,0.00965,0.0047,0.00215,0.00105,0.000375,5e-05,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",6.2,0.0111,0.0367,0.0588,0.083325,0.10815,0.122025,0.129,0.122725,0.107225,0.084875,0.0591,0.037025,0.02085,0.01075,0.005275,0.00195,8e-04,0.000225,5e-05,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",6.3,0.01025,0.035475,0.0594,0.08005,0.103425,0.120725,0.128975,0.12365,0.10875,0.084425,0.061525,0.0393,0.023225,0.01095,0.006025,0.002,0.001125,4e-04,2e-04,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",6.4,0.009475,0.034425,0.0556,0.07675,0.10005,0.12115,0.12785,0.1213,0.1117,0.08625,0.063475,0.04235,0.024825,0.012875,0.0067,0.003,0.00145,5e-04,0.00015,0.000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",6.5,0.00875,0.030725,0.050975,0.074,0.098575,0.118775,0.127075,0.124225,0.111425,0.0902,0.065825,0.044325,0.027375,0.014575,0.00815,0.00345,0.00115,3e-04,1e-04,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",6.6,0.008075,0.02985,0.049625,0.073525,0.095325,0.11435,0.12785,0.129475,0.11245,0.0903,0.06645,0.04715,0.0276,0.0156,0.0074,0.003025,0.001425,0.000325,0.000175,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",6.7,0.00745,0.02905,0.0465,0.07285,0.09415,0.1139,0.125775,0.124075,0.114325,0.094775,0.068275,0.047025,0.03005,0.016325,0.0089,0.0037,0.001725,0.00085,2e-04,5e-05,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",6.8,0.006875,0.02655,0.045975,0.066625,0.0927,0.113125,0.1271,0.12975,0.116125,0.094075,0.071,0.0475,0.03025,0.016925,0.00855,0.0042,0.001575,0.00065,0.000275,7.5e-05,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",6.9,0.00635,0.02625,0.04235,0.0644,0.08985,0.111525,0.127225,0.126375,0.115675,0.095175,0.07615,0.0525,0.0316,0.017325,0.009475,0.0049,0.0018,7e-04,0.000225,0.000125,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",7,0.00585,0.0229,0.039375,0.06165,0.08675,0.11005,0.121975,0.1263,0.1159,0.104325,0.07545,0.057025,0.03405,0.020025,0.0101,0.00505,0.00185,9e-04,3e-04,0.000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",7.1,0.0054,0.0233,0.038325,0.0604,0.08275,0.104825,0.121125,0.124,0.11755,0.1038,0.0798,0.05725,0.038475,0.021675,0.012125,0.005175,0.00265,8e-04,0.000375,0.00015,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",7.2,0.004975,0.021875,0.0367,0.059175,0.082375,0.101375,0.121325,0.123875,0.118775,0.104475,0.08405,0.05905,0.038325,0.022525,0.011725,0.00495,0.0029,0.001075,0.000325,0.000125,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",7.3,0.0046,0.019825,0.0357,0.056575,0.0754,0.096875,0.116875,0.125975,0.119075,0.108825,0.0855,0.062875,0.041775,0.024675,0.01325,0.00715,0.003,0.0012,0.00065,0.000125,5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",7.4,0.00425,0.020375,0.03375,0.052775,0.075225,0.0969,0.114875,0.125675,0.1214,0.107025,0.0872,0.063575,0.0421,0.0275,0.0146,0.007775,0.0031,0.0013,0.00035,0.000125,7.5e-05,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",7.5,0.003925,0.017675,0.030625,0.048725,0.07165,0.09595,0.114075,0.12205,0.12225,0.109625,0.0931,0.06635,0.0451,0.028325,0.015575,0.008325,0.00375,0.00155,0.000925,0.000275,0.000125,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",7.6,0.0036,0.01705,0.0292,0.046825,0.0684,0.093,0.109275,0.12595,0.1232,0.109625,0.09195,0.069775,0.04625,0.030775,0.017825,0.009625,0.004825,0.001725,0.000875,0.000175,5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",7.7,0.003325,0.0152,0.028175,0.04425,0.06795,0.09045,0.111375,0.122925,0.119375,0.112825,0.095875,0.072425,0.05015,0.0309,0.017825,0.008925,0.00495,0.001575,9e-04,4e-04,0.000125,7.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",7.8,0.003075,0.014075,0.025925,0.043725,0.065075,0.085425,0.1078,0.12025,0.123225,0.117625,0.097025,0.074725,0.0521,0.0329,0.018275,0.01055,0.004825,0.002175,0.000925,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",7.9,0.002825,0.015375,0.02635,0.0414,0.063975,0.087425,0.10375,0.120175,0.125375,0.1135,0.096575,0.075075,0.052825,0.03465,0.021275,0.010925,0.004925,0.002025,0.001,0.00035,1e-04,7.5e-05,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",8,0.002625,0.0124,0.02265,0.039925,0.05855,0.082875,0.10175,0.119175,0.12375,0.117325,0.099575,0.07995,0.057375,0.03655,0.022875,0.01235,0.00605,0.002775,0.000875,4e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",8.1,0.002425,0.012175,0.022,0.038725,0.0568,0.078925,0.101425,0.1167,0.1203,0.1166,0.104225,0.081925,0.059975,0.04,0.0242,0.012325,0.006525,0.0029,0.00105,0.00055,2e-04,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",8.2,0.002225,0.011725,0.022325,0.03765,0.05635,0.078375,0.097,0.113875,0.121375,0.117425,0.103625,0.084575,0.061725,0.040875,0.024225,0.014175,0.0067,0.003375,0.0016,0.000625,0.00015,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",8.3,0.00205,0.01145,0.021325,0.036575,0.053575,0.07445,0.09595,0.114925,0.120575,0.116075,0.1079,0.084525,0.063425,0.0422,0.0256,0.014975,0.008025,0.003475,0.001775,8e-04,0.000225,1e-04,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",8.4,0.0019,0.010975,0.02015,0.033475,0.0518,0.0714,0.09285,0.11175,0.12295,0.1188,0.10415,0.08855,0.066075,0.04505,0.029175,0.0154,0.008825,0.004125,0.001625,0.000625,0.000175,7.5e-05,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",8.5,0.00175,0.00945,0.017225,0.032075,0.051175,0.0702,0.090625,0.11365,0.121125,0.11755,0.10665,0.089975,0.06765,0.0482,0.030075,0.016275,0.008775,0.004375,0.0021,8e-04,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",8.6,0.001625,0.00955,0.0179,0.03125,0.046025,0.0684,0.088775,0.110825,0.115475,0.120425,0.10945,0.09035,0.072125,0.0493,0.0318,0.018725,0.0093,0.00505,0.002375,0.000925,0.000175,0.000125,2.5e-05,0,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",8.7,0.0015,0.009375,0.016925,0.027,0.044475,0.066825,0.0888,0.1079,0.115075,0.121375,0.1102,0.093125,0.0732,0.052975,0.033575,0.018625,0.0106,0.00435,0.0023,0.0013,0.00035,1e-04,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",8.8,0.001375,0.007275,0.0161,0.025,0.041575,0.062525,0.084475,0.106525,0.117175,0.123675,0.11585,0.095725,0.073325,0.05455,0.0335,0.020425,0.0116,0.004975,0.002825,0.00095,4e-04,0.000125,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",8.9,0.001275,0.007275,0.01455,0.02485,0.0415,0.0609,0.084825,0.1048,0.115325,0.12125,0.112275,0.09985,0.07575,0.053975,0.037325,0.02165,0.012,0.0062,0.0026,0.0012,0.000425,0.00015,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",9,0.001175,0.00635,0.0145,0.024525,0.04075,0.05815,0.080575,0.100525,0.113775,0.119975,0.1126,0.0997,0.08305,0.0579,0.03735,0.02315,0.01315,0.00745,0.003025,0.001525,0.000575,0.00015,5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",9.1,0.001075,0.006175,0.014,0.023825,0.0384,0.058625,0.07805,0.098825,0.11135,0.119625,0.11495,0.09865,0.0787,0.06095,0.04215,0.02575,0.014075,0.007925,0.004075,0.0016,0.000925,0.000225,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",9.2,0.001,0.0056,0.012,0.0216,0.03605,0.05445,0.07445,0.0974,0.115725,0.121225,0.11335,0.104125,0.0844,0.062075,0.04055,0.026725,0.01505,0.007625,0.00375,0.001525,0.00075,0.000425,0.000125,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",9.3,0.000925,0.00555,0.011175,0.021625,0.0346,0.05465,0.07585,0.0929,0.1107,0.117325,0.1177,0.103,0.084525,0.06575,0.04425,0.027525,0.015975,0.00805,0.0046,0.001975,0.00085,3e-04,0.000175,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",9.4,0.00085,0.005125,0.01085,0.019275,0.033575,0.05175,0.074025,0.093075,0.109075,0.1165,0.1175,0.10425,0.086425,0.066875,0.047,0.028475,0.018375,0.00895,0.0048,0.00175,0.001125,0.000225,1e-04,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",9.5,0.000775,0.00505,0.0107,0.019875,0.032225,0.0486,0.069875,0.09215,0.106975,0.118775,0.11735,0.105225,0.08665,0.071175,0.0473,0.03135,0.01755,0.01045,0.00445,0.00215,0.00095,3e-04,7.5e-05,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",9.6,0.000725,0.005075,0.010675,0.019,0.0306,0.0477,0.068425,0.087625,0.105375,0.115625,0.116825,0.1074,0.090975,0.069475,0.0505,0.034475,0.01935,0.0102,0.005525,0.00285,0.000875,0.000425,0.000225,5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",9.7,0.000675,0.00465,0.0092,0.017075,0.029375,0.046725,0.065125,0.0844,0.106425,0.1163,0.117775,0.109375,0.0928,0.07295,0.051975,0.03355,0.020525,0.01195,0.00475,0.002325,0.00125,0.000575,2e-04,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",9.8,6e-04,0.004175,0.0095,0.015975,0.028275,0.0451,0.0652,0.083875,0.10145,0.115725,0.119725,0.1099,0.091925,0.072675,0.054,0.03895,0.02095,0.01175,0.00605,0.00275,0.001,0.000275,0.00015,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",9.9,0.000575,0.003525,0.007925,0.015375,0.027325,0.042075,0.061775,0.08285,0.099775,0.112575,0.11775,0.11045,0.09645,0.077125,0.058,0.03755,0.023575,0.012775,0.0065,0.003325,0.001775,0.00075,0.000125,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",10,0.000525,0.00335,0.0088,0.01435,0.025,0.041075,0.0587,0.07845,0.1003,0.114425,0.117325,0.1117,0.096225,0.077825,0.059925,0.0384,0.025725,0.014375,0.007325,0.00395,0.001475,0.000525,2e-04,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",10.1,0.000475,0.0041,0.007275,0.013275,0.0259,0.0401,0.057375,0.0789,0.0953,0.110325,0.116575,0.113475,0.098325,0.081325,0.059325,0.0425,0.0254,0.014925,0.008075,0.0043,0.001575,0.000775,3e-04,7.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",10.2,0.00045,0.003325,0.006325,0.012,0.02255,0.036625,0.054825,0.07455,0.0911,0.110275,0.1191,0.115075,0.101425,0.085,0.061275,0.04445,0.028525,0.016025,0.00905,0.004425,0.002125,0.0011,0.00025,1e-04,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",10.3,4e-04,0.003225,0.0067,0.0128,0.02105,0.0361,0.053925,0.073425,0.096725,0.1089,0.114825,0.112125,0.1022,0.082075,0.0644,0.04545,0.029875,0.017925,0.009625,0.0046,0.002325,0.001025,2e-04,7.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",10.4,0.000375,0.003,0.006275,0.011425,0.021475,0.03245,0.04985,0.072525,0.08775,0.105875,0.113275,0.114675,0.104125,0.088525,0.067375,0.050025,0.032175,0.019075,0.009925,0.005825,0.0025,0.000975,0.00035,0.000175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"102",10.5,0.00035,0.002975,0.0058,0.0113,0.019175,0.032525,0.0502,0.06915,0.0885,0.104575,0.113775,0.113275,0.10505,0.089525,0.069075,0.048725,0.0332,0.019425,0.013025,0.005825,0.002625,0.0013,0.000475,7.5e-05,7.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",10.6,0.000325,0.002875,0.005825,0.01235,0.020525,0.031675,0.0481,0.0668,0.0859,0.102575,0.1153,0.11305,0.1018,0.0912,0.07085,0.05105,0.035075,0.020775,0.012275,0.0065,0.002975,0.001425,0.00045,0.000225,7.5e-05,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",10.7,3e-04,0.00245,0.004975,0.0104,0.0183,0.031075,0.046725,0.068525,0.085325,0.101475,0.111575,0.11235,0.105225,0.091125,0.07115,0.05385,0.036425,0.0234,0.012725,0.00675,0.003375,0.001375,0.000775,0.000275,5e-05,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",10.8,0.000275,0.002625,0.0054,0.0102,0.018175,0.030025,0.04635,0.06325,0.0824,0.0977,0.111125,0.1107,0.106825,0.09315,0.074425,0.0554,0.03935,0.022625,0.015725,0.00805,0.003525,0.0014,7e-04,0.000275,0.00025,5e-05,0,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",10.9,0.00025,0.00195,0.00565,0.008725,0.016775,0.02985,0.0422,0.06025,0.080225,0.0943,0.109375,0.114375,0.108275,0.0966,0.076275,0.058525,0.03875,0.02565,0.01615,0.00815,0.004575,0.001775,0.000825,0.000375,1e-04,2.5e-05,2.5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",11,0.000225,0.001775,0.0043,0.01015,0.01665,0.027,0.0419,0.059675,0.080525,0.096075,0.10635,0.110475,0.1073,0.094275,0.07995,0.059075,0.04235,0.028775,0.0158,0.008975,0.004675,0.00255,0.000675,0.000375,7.5e-05,5e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
